#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	968487	922165	95.21	1243	0.13	317	0.03	4708	0.49	40054	4.14
Ecoli	968487	968486	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	968487	968487	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	968487	968484	100.00	0	0.00	0	0.00	1	0.00	2	0.00
Vectors	968487	962795	99.41	2	0.00	0	0.00	455	0.05	5235	0.54
Bacteria_24k	968487	943439	97.42	195	0.02	189	0.02	2656	0.27	22008	2.27
Protists_1k	968487	903338	93.28	4787	0.49	9486	0.98	1974	0.20	48902	5.05
Viruses	968487	945764	97.66	33	0.00	14	0.00	2359	0.24	20317	2.10
Fungi_RefSeq_release	968487	921392	95.13	1031	0.11	262	0.03	4971	0.51	40831	4.22
Coral	968487	938782	96.93	199	0.02	35	0.00	4034	0.42	25437	2.63
Bird	968487	930802	96.10	694	0.07	152	0.02	4921	0.51	31918	3.30
Plant	968487	939355	96.98	182	0.02	60	0.01	3643	0.38	25247	2.61

%Hit_no_genomes: 92.53
