#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	369371	351707	95.22	455	0.12	132	0.04	1819	0.49	15258	4.13
Ecoli	369371	369371	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	369371	369371	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	369371	369371	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	369371	367367	99.46	0	0.00	0	0.00	129	0.03	1875	0.51
Bacteria_24k	369371	360060	97.48	108	0.03	122	0.03	964	0.26	8117	2.20
Protists_1k	369371	344436	93.25	1754	0.47	3578	0.97	685	0.19	18918	5.12
Viruses	369371	361152	97.78	11	0.00	7	0.00	828	0.22	7373	2.00
Fungi_RefSeq_release	369371	351379	95.13	344	0.09	92	0.02	1950	0.53	15606	4.23
Coral	369371	358310	97.00	70	0.02	11	0.00	1533	0.42	9447	2.56
Bird	369371	355217	96.16	222	0.06	65	0.02	1866	0.51	12001	3.25
Plant	369371	358460	97.04	34	0.01	10	0.00	1389	0.38	9478	2.57

%Hit_no_genomes: 92.60
