#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	283716	266509	93.93	224	0.08	50	0.02	1020	0.36	15913	5.61
Ecoli	283716	283713	100.00	0	0.00	0	0.00	2	0.00	1	0.00
PhiX	283716	283716	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	283716	283714	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	283716	281693	99.29	0	0.00	0	0.00	33	0.01	1990	0.70
Bacteria_24k	283716	271425	95.67	623	0.22	581	0.20	819	0.29	10268	3.62
Protists_1k	283716	260513	91.82	1021	0.36	2774	0.98	471	0.17	18937	6.67
Viruses	283716	273762	96.50	11	0.00	3	0.00	722	0.25	9218	3.25
Fungi_RefSeq_release	283716	265944	93.74	148	0.05	62	0.02	1260	0.44	16302	5.75
Coral	283716	271811	95.80	16	0.01	2	0.00	1128	0.40	10759	3.79
Bird	283716	269377	94.94	116	0.04	46	0.02	1441	0.51	12736	4.49
Plant	283716	272265	95.96	21	0.01	3	0.00	844	0.30	10583	3.73

%Hit_no_genomes: 91.07
