#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	581286	544539	93.67	963	0.17	264	0.05	3884	0.67	31636	5.44
Ecoli	581286	581286	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	581286	581286	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	581286	581285	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	581286	576679	99.20	1	0.00	1	0.00	499	0.09	4106	0.71
Bacteria_24k	581286	562093	96.71	129	0.02	126	0.02	2227	0.38	16711	2.87
Protists_1k	581286	530101	91.20	3712	0.64	7165	1.23	1654	0.28	38654	6.65
Viruses	581286	564358	97.09	33	0.01	13	0.00	1999	0.34	14883	2.56
Fungi_RefSeq_release	581286	544081	93.61	707	0.12	192	0.03	4326	0.74	31980	5.50
Coral	581286	557871	95.98	128	0.02	22	0.00	3504	0.60	19761	3.40
Bird	581286	551355	94.86	485	0.08	130	0.02	3966	0.68	25350	4.36
Plant	581286	558468	96.07	153	0.03	34	0.01	3094	0.53	19537	3.36

%Hit_no_genomes: 90.26
