#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	349335	329160	94.23	529	0.15	114	0.03	2073	0.59	17459	5.00
Ecoli	349335	349335	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	349335	349335	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	349335	349333	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	349335	347034	99.34	0	0.00	0	0.00	199	0.06	2102	0.60
Bacteria_24k	349335	338632	96.93	127	0.04	125	0.04	1251	0.36	9200	2.63
Protists_1k	349335	320661	91.78	2081	0.60	4158	1.19	862	0.25	21573	6.18
Viruses	349335	339850	97.29	16	0.00	3	0.00	1051	0.30	8415	2.41
Fungi_RefSeq_release	349335	328778	94.12	408	0.12	109	0.03	2282	0.65	17758	5.08
Coral	349335	336555	96.35	81	0.02	12	0.00	1858	0.53	10829	3.10
Bird	349335	333061	95.33	264	0.08	68	0.02	2228	0.64	13714	3.93
Plant	349335	336824	96.42	90	0.03	12	0.00	1536	0.44	10873	3.11

%Hit_no_genomes: 90.97
