#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	43561	41536	95.34	46	0.11	13	0.03	173	0.40	1793	4.12
Ecoli	43561	43561	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	43561	43561	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	43561	43560	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	43561	43418	99.68	1	0.00	0	0.00	15	0.03	127	0.29
Bacteria_24k	43561	41951	96.30	134	0.31	161	0.37	114	0.26	1201	2.76
Protists_1k	43561	40623	93.25	189	0.43	383	0.88	120	0.28	2246	5.16
Viruses	43561	42522	97.63	2	0.00	1	0.00	89	0.20	947	2.17
Fungi_RefSeq_release	43561	41457	95.16	33	0.08	7	0.02	200	0.46	1864	4.28
Coral	43561	42208	96.89	4	0.01	1	0.00	164	0.38	1184	2.72
Bird	43561	41953	96.31	13	0.03	5	0.01	216	0.50	1374	3.15
Plant	43561	42373	97.28	5	0.01	2	0.00	131	0.30	1050	2.41

%Hit_no_genomes: 92.14
