#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	432391	409747	94.77	576	0.13	137	0.03	2295	0.53	19636	4.54
Ecoli	432391	432391	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	432391	432391	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	432391	432389	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	432391	429680	99.37	2	0.00	0	0.00	206	0.05	2503	0.58
Bacteria_24k	432391	420534	97.25	116	0.03	127	0.03	1319	0.31	10295	2.38
Protists_1k	432391	400342	92.59	2261	0.52	4630	1.07	939	0.22	24219	5.60
Viruses	432391	421718	97.53	15	0.00	4	0.00	1111	0.26	9543	2.21
Fungi_RefSeq_release	432391	409284	94.66	483	0.11	97	0.02	2527	0.58	20000	4.63
Coral	432391	418223	96.73	70	0.02	13	0.00	1957	0.45	12128	2.80
Bird	432391	414191	95.79	302	0.07	96	0.02	2411	0.56	15391	3.56
Plant	432391	418386	96.76	78	0.02	7	0.00	1760	0.41	12160	2.81

%Hit_no_genomes: 91.86
