#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	394602	376979	95.53	503	0.13	118	0.03	1859	0.47	15143	3.84
Ecoli	394602	394602	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	394602	394602	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	394602	394601	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	394602	392582	99.49	1	0.00	0	0.00	168	0.04	1851	0.47
Bacteria_24k	394602	385296	97.64	101	0.03	69	0.02	1039	0.26	8097	2.05
Protists_1k	394602	369256	93.57	1963	0.50	3899	0.99	757	0.19	18727	4.75
Viruses	394602	386396	97.92	14	0.00	6	0.00	850	0.22	7336	1.86
Fungi_RefSeq_release	394602	376739	95.47	385	0.10	97	0.02	1967	0.50	15414	3.91
Coral	394602	383551	97.20	82	0.02	13	0.00	1580	0.40	9376	2.38
Bird	394602	380485	96.42	264	0.07	72	0.02	1974	0.50	11807	2.99
Plant	394602	383800	97.27	56	0.01	18	0.00	1416	0.36	9312	2.36

%Hit_no_genomes: 92.91
