#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1108299	1050403	94.78	1340	0.12	384	0.03	5657	0.51	50515	4.56
Ecoli	1108299	1108299	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1108299	1108299	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1108299	1108299	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1108299	1101682	99.40	1	0.00	0	0.00	530	0.05	6086	0.55
Bacteria_24k	1108299	1077113	97.19	367	0.03	349	0.03	3182	0.29	27288	2.46
Protists_1k	1108299	1026808	92.65	5780	0.52	11686	1.05	2286	0.21	61739	5.57
Viruses	1108299	1080321	97.48	34	0.00	13	0.00	2859	0.26	25072	2.26
Fungi_RefSeq_release	1108299	1049133	94.67	1152	0.10	314	0.03	6125	0.55	51575	4.65
Coral	1108299	1071129	96.64	189	0.02	40	0.00	5069	0.46	31872	2.88
Bird	1108299	1061286	95.75	780	0.07	201	0.02	6042	0.55	39990	3.61
Plant	1108299	1072119	96.74	221	0.02	40	0.00	4411	0.40	31508	2.84

%Hit_no_genomes: 91.91
