#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	295334	288498	97.68	269	0.09	50	0.02	856	0.29	5661	1.92
Ecoli	295334	295333	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	295334	295334	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	295334	295332	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	295334	294933	99.86	0	0.00	0	0.00	54	0.02	347	0.12
Bacteria_24k	295334	291515	98.70	182	0.06	229	0.08	469	0.16	2939	1.00
Protists_1k	295334	284310	96.27	1102	0.37	1982	0.67	404	0.14	7536	2.55
Viruses	295334	292586	99.07	4	0.00	5	0.00	359	0.12	2380	0.81
Fungi_RefSeq_release	295334	288374	97.64	181	0.06	57	0.02	977	0.33	5745	1.95
Coral	295334	291341	98.65	40	0.01	6	0.00	683	0.23	3264	1.11
Bird	295334	290101	98.23	124	0.04	29	0.01	888	0.30	4192	1.42
Plant	295334	291725	98.78	34	0.01	5	0.00	593	0.20	2977	1.01

%Hit_no_genomes: 95.75
