#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	283716	266493	93.94	208	0.07	35	0.01	1030	0.36	15950	5.62
Ecoli	283716	283713	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	283716	283716	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	283716	283710	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	283716	281699	99.29	0	0.00	0	0.00	38	0.01	1979	0.70
Bacteria_24k	283716	271395	95.65	646	0.23	588	0.21	874	0.31	10213	3.60
Protists_1k	283716	260603	91.85	945	0.33	2712	0.96	432	0.15	19024	6.71
Viruses	283716	273628	96.45	9	0.00	1	0.00	738	0.26	9340	3.29
Fungi_RefSeq_release	283716	265896	93.73	156	0.05	63	0.02	1248	0.44	16353	5.76
Coral	283716	271809	95.81	12	0.00	0	0.00	1075	0.38	10820	3.81
Bird	283716	269272	94.91	118	0.04	44	0.02	1456	0.51	12826	4.52
Plant	283716	272175	95.93	23	0.01	6	0.00	823	0.29	10689	3.77

%Hit_no_genomes: 91.10
