#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1075297	1033561	96.11	1137	0.11	307	0.03	4096	0.38	36196	3.37
Ecoli	1075297	1075295	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	1075297	1075297	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1075297	1075285	100.00	0	0.00	0	0.00	5	0.00	7	0.00
Vectors	1075297	1070456	99.55	2	0.00	0	0.00	332	0.03	4507	0.42
Bacteria_24k	1075297	1051588	97.80	246	0.02	246	0.02	2318	0.22	20899	1.94
Protists_1k	1075297	1015505	94.44	4274	0.40	8932	0.83	1600	0.15	44986	4.18
Viruses	1075297	1054199	98.04	25	0.00	15	0.00	2047	0.19	19011	1.77
Fungi_RefSeq_release	1075297	1033022	96.07	872	0.08	299	0.03	4300	0.40	36804	3.42
Coral	1075297	1049661	97.63	146	0.01	31	0.00	3275	0.30	22184	2.06
Bird	1075297	1042173	96.91	634	0.06	179	0.02	4599	0.43	27712	2.58
Plant	1075297	1050374	97.69	157	0.01	33	0.00	2947	0.27	21786	2.03

%Hit_no_genomes: 93.86
