#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4021902	3830447	95.25	5131	0.13	1363	0.03	19477	0.48	165484	4.11
Ecoli	4021902	4021902	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	4021902	4021902	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4021902	4021869	100.00	0	0.00	0	0.00	10	0.00	23	0.00
Vectors	4021902	3999349	99.44	15	0.00	2	0.00	1758	0.04	20778	0.52
Bacteria_24k	4021902	3915938	97.36	773	0.02	758	0.02	10827	0.27	93606	2.33
Protists_1k	4021902	3750552	93.25	19648	0.49	40237	1.00	8119	0.20	203346	5.06
Viruses	4021902	3927426	97.65	150	0.00	37	0.00	9082	0.23	85207	2.12
Fungi_RefSeq_release	4021902	3827273	95.16	3990	0.10	1154	0.03	20707	0.51	168778	4.20
Coral	4021902	3897481	96.91	765	0.02	171	0.00	16347	0.41	107138	2.66
Bird	4021902	3867075	96.15	2835	0.07	729	0.02	20172	0.50	131091	3.26
Plant	4021902	3903735	97.06	755	0.02	169	0.00	14372	0.36	102871	2.56

%Hit_no_genomes: 92.54
