#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3929883	3709660	94.40	5477	0.14	1334	0.03	21365	0.54	192047	4.89
Ecoli	3929883	3929844	100.00	0	0.00	0	0.00	10	0.00	29	0.00
PhiX	3929883	3929883	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3929883	3929788	100.00	0	0.00	0	0.00	20	0.00	75	0.00
Vectors	3929883	3903419	99.33	13	0.00	3	0.00	2104	0.05	24344	0.62
Bacteria_24k	3929883	3765884	95.82	11299	0.29	16565	0.42	12837	0.33	123298	3.14
Protists_1k	3929883	3617976	92.06	22809	0.58	40923	1.04	14056	0.36	234119	5.96
Viruses	3929883	3816446	97.12	163	0.00	85	0.00	9834	0.25	103355	2.63
Fungi_RefSeq_release	3929883	3706221	94.31	4368	0.11	1042	0.03	23137	0.59	195115	4.96
Coral	3929883	3778063	96.15	866	0.02	153	0.00	19381	0.49	131420	3.34
Bird	3929883	3745466	95.31	2826	0.07	711	0.02	22199	0.56	158681	4.04
Plant	3929883	3790540	96.46	853	0.02	168	0.00	15662	0.40	122660	3.12

%Hit_no_genomes: 90.61
