#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2668579	2537580	95.09	3357	0.13	915	0.03	13152	0.49	113575	4.26
Ecoli	2668579	2668579	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2668579	2668579	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2668579	2668534	100.00	0	0.00	0	0.00	6	0.00	39	0.00
Vectors	2668579	2654057	99.45	5	0.00	1	0.00	1255	0.05	13261	0.50
Bacteria_24k	2668579	2596878	97.32	614	0.02	652	0.02	7481	0.28	62954	2.36
Protists_1k	2668579	2481761	93.00	13246	0.50	28148	1.05	5435	0.20	139989	5.25
Viruses	2668579	2605248	97.63	94	0.00	33	0.00	6332	0.24	56872	2.13
Fungi_RefSeq_release	2668579	2535527	95.00	2602	0.10	706	0.03	14278	0.54	115466	4.33
Coral	2668579	2585133	96.88	510	0.02	119	0.00	11237	0.42	71580	2.68
Bird	2668579	2562800	96.04	1920	0.07	473	0.02	13978	0.52	89408	3.35
Plant	2668579	2588613	97.01	531	0.02	108	0.00	9921	0.37	69406	2.60

%Hit_no_genomes: 92.28
