#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2823283	2701443	95.69	4646	0.16	1095	0.04	16633	0.59	99466	3.52
Ecoli	2823283	2823278	100.00	0	0.00	0	0.00	1	0.00	4	0.00
PhiX	2823283	2823283	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2823283	2823228	100.00	0	0.00	0	0.00	0	0.00	55	0.00
Vectors	2823283	2811321	99.57	6	0.00	0	0.00	1645	0.06	10311	0.37
Bacteria_24k	2823283	2763333	97.88	1497	0.05	1256	0.04	8478	0.30	48719	1.73
Protists_1k	2823283	2641253	93.55	18118	0.64	28810	1.02	7786	0.28	127316	4.51
Viruses	2823283	2776279	98.34	91	0.00	48	0.00	6784	0.24	40081	1.42
Fungi_RefSeq_release	2823283	2702111	95.70	3536	0.13	682	0.02	17976	0.64	98978	3.51
Coral	2823283	2749885	97.41	646	0.02	97	0.00	13635	0.48	59020	2.09
Bird	2823283	2726814	96.58	2188	0.08	553	0.02	16312	0.58	77416	2.74
Plant	2823283	2755196	97.60	698	0.02	139	0.00	11671	0.41	55579	1.97

%Hit_no_genomes: 92.67
