#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2346266	2217159	94.51	3389	0.14	935	0.04	13458	0.57	111325	4.74
Ecoli	2346266	2346265	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	2346266	2346266	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2346266	2346213	100.00	0	0.00	0	0.00	9	0.00	44	0.00
Vectors	2346266	2331486	99.37	7	0.00	0	0.00	1240	0.05	13533	0.58
Bacteria_24k	2346266	2276963	97.04	643	0.03	594	0.03	7264	0.31	60802	2.59
Protists_1k	2346266	2163417	92.20	13281	0.57	27050	1.15	5569	0.24	136949	5.84
Viruses	2346266	2284801	97.39	80	0.00	38	0.00	6412	0.27	54935	2.34
Fungi_RefSeq_release	2346266	2215291	94.42	2590	0.11	686	0.03	14328	0.61	113371	4.83
Coral	2346266	2262754	96.44	489	0.02	85	0.00	11623	0.50	71315	3.04
Bird	2346266	2241861	95.56	1739	0.07	477	0.02	13472	0.57	88717	3.78
Plant	2346266	2266578	96.60	582	0.02	126	0.01	10011	0.43	68969	2.94

%Hit_no_genomes: 91.39
