#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4083941	3894843	95.37	5112	0.13	1306	0.03	18972	0.46	163708	4.01
Ecoli	4083941	4083939	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	4083941	4083941	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4083941	4083914	100.00	0	0.00	0	0.00	1	0.00	26	0.00
Vectors	4083941	4060204	99.42	11	0.00	0	0.00	1701	0.04	22025	0.54
Bacteria_24k	4083941	3978353	97.41	800	0.02	875	0.02	10131	0.25	93782	2.30
Protists_1k	4083941	3815888	93.44	19250	0.47	39731	0.97	7603	0.19	201469	4.93
Viruses	4083941	3990886	97.73	141	0.00	47	0.00	8996	0.22	83871	2.05
Fungi_RefSeq_release	4083941	3891530	95.30	3866	0.09	1147	0.03	20164	0.49	167234	4.09
Coral	4083941	3961001	96.99	728	0.02	157	0.00	15746	0.39	106309	2.60
Bird	4083941	3930417	96.24	2775	0.07	717	0.02	19197	0.47	130835	3.20
Plant	4083941	3967182	97.14	730	0.02	190	0.00	13837	0.34	102002	2.50

%Hit_no_genomes: 92.75
