#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2347369	2227621	94.89	3066	0.13	857	0.04	12125	0.52	103700	4.42
Ecoli	2347369	2347369	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2347369	2347369	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2347369	2347335	100.00	0	0.00	0	0.00	1	0.00	33	0.00
Vectors	2347369	2332754	99.37	12	0.00	5	0.00	1065	0.05	13533	0.58
Bacteria_24k	2347369	2281735	97.22	580	0.02	564	0.02	6670	0.28	57820	2.46
Protists_1k	2347369	2177321	92.75	11856	0.51	25545	1.09	4735	0.20	127912	5.45
Viruses	2347369	2289339	97.53	87	0.00	35	0.00	5623	0.24	52285	2.23
Fungi_RefSeq_release	2347369	2225429	94.81	2395	0.10	726	0.03	12843	0.55	105976	4.51
Coral	2347369	2270295	96.72	437	0.02	95	0.00	10146	0.43	66396	2.83
Bird	2347369	2251266	95.90	1554	0.07	375	0.02	11989	0.51	82185	3.50
Plant	2347369	2273475	96.85	443	0.02	95	0.00	8871	0.38	64485	2.75

%Hit_no_genomes: 92.02
