#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	211039	208508	98.80	536	0.25	145	0.07	170	0.08	1680	0.80
Ecoli	211039	210993	99.98	0	0.00	0	0.00	9	0.00	37	0.02
PhiX	211039	211039	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	211039	211037	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	211039	210810	99.89	1	0.00	0	0.00	11	0.01	217	0.10
Bacteria_24k	211039	148429	70.33	20188	9.57	24253	11.49	1651	0.78	16518	7.83
Protists_1k	211039	188331	89.24	2829	1.34	695	0.33	9119	4.32	10065	4.77
Viruses	211039	209934	99.48	15	0.01	4	0.00	149	0.07	937	0.44
Fungi_RefSeq_release	211039	208617	98.86	161	0.08	26	0.01	516	0.24	1719	0.81
Coral	211039	209834	99.43	4	0.00	0	0.00	164	0.08	1037	0.49
Bird	211039	209581	99.31	18	0.01	5	0.00	194	0.09	1241	0.59
Plant	211039	209942	99.48	9	0.00	1	0.00	123	0.06	964	0.46

%Hit_no_genomes: 67.67
