#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3822613	3649149	95.47	4708	0.12	1231	0.03	17212	0.45	150313	3.93
Ecoli	3822613	3822612	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	3822613	3822613	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3822613	3822593	100.00	0	0.00	0	0.00	5	0.00	15	0.00
Vectors	3822613	3803529	99.50	16	0.00	2	0.00	1460	0.04	17606	0.46
Bacteria_24k	3822613	3724701	97.44	563	0.01	592	0.02	9623	0.25	87134	2.28
Protists_1k	3822613	3576699	93.57	17475	0.46	36394	0.95	6958	0.18	185087	4.84
Viruses	3822613	3735348	97.72	141	0.00	59	0.00	8386	0.22	78679	2.06
Fungi_RefSeq_release	3822613	3645787	95.37	3465	0.09	1021	0.03	18365	0.48	153975	4.03
Coral	3822613	3708744	97.02	683	0.02	139	0.00	14573	0.38	98474	2.58
Bird	3822613	3682049	96.32	2537	0.07	657	0.02	17711	0.46	119659	3.13
Plant	3822613	3716027	97.21	716	0.02	175	0.00	12896	0.34	92799	2.43

%Hit_no_genomes: 92.90
